name	tutorial1	tutorial2
chr12_118921939_118922832	2	2
chr12_119115165_119115740	2	2
chr12_119252374_119253337	2	2
chr12_119334304_119334876	2	2
chr12_119648924_119649656	2	2
chr12_119667526_119668039	10	2
chr12_119716719_119717667	2	2
chr12_119877096_119877599	2	2
chr12_120086869_120087402	4	2
chr12_120110627_120111232	7	2
chr12_120194501_120195407	8	2
chr12_120228231_120228846	6	1
chr12_120237438_120238226	6	2
chr12_120301654_120302660	7	6
chr12_120453873_120454419	2	2
chr12_120495761_120496314	12	4
chr12_120508602_120509568	1	2
chr12_120528866_120529383	2	1
chr12_120571769_120572755	2	2
chr12_120686171_120686675	5	2
chr12_120720599_120721284	2	2
chr12_120725540_120726241	6	2
chr12_120782466_120783041	2	2
chr12_120823446_120823961	2	2
chr12_120939478_120940019	2	2
chr12_121038736_121039564	1	2
chr12_121125021_121125692	1	2
chr12_121132498_121133499	2	3
chr12_121143910_121144855	1	2
chr12_121185331_121185980	2	2
chr12_121196820_121197337	6	4
chr12_121209884_121210536	4	2
chr12_121214259_121215366	1	2
chr12_121296512_121297071	4	2
chr12_121352228_121352773	16	4
chr12_121399887_121400394	20	4
chr12_121450549_121451385	8	2
chr12_121629344_121630074	2	2
chr12_121686806_121687378	12	4
chr12_121781553_121782387	2	4
chr12_121787851_121788850	2	1
chr12_121793473_121794475	7	2
chr12_121799729_121800338	7	2
chr12_121800360_121801157	1	3
chr12_121802863_121803538	7	2
chr12_121839348_121839856	17	4
chr12_121904626_121905191	2	2
chr12_121926721_121927256	3	2
chr12_121979993_121980732	12	2
chr12_121983374_121984257	2	1
chr12_122051479_122052077	2	2
chr12_122078100_122078936	1	4
chr12_122081770_122082291	2	2
chr12_122122872_122123656	2	2
chr12_122125719_122126353	2	2
chr12_122225727_122226327	12	6
chr12_122500773_122501359	18	5
chr12_122526886_122527412	14	2
chr12_122720360_122720992	4	4
chr12_122743970_122744614	2	2
chr12_122912361_122913217	3	2
chr12_122946748_122947419	2	4
chr12_122963356_122964213	2	1
chr12_122984655_122985464	4	2
chr12_123120341_123121158	2	2
chr12_123150864_123151790	2	2
chr12_123232601_123233427	2	2
chr12_123238030_123238531	3	2
chr12_123277918_123278601	2	1
chr12_123388388_123389424	3	2
chr12_123432422_123433075	2	2
chr12_123436392_123437215	8	3
chr12_123633205_123634015	6	2
chr12_123711735_123712248	1	2
chr12_123941472_123942020	7	2
chr12_123959997_123960744	2	2
chr12_123972572_123973313	16	1
chr12_123973491_123974283	2	1
chr12_124070118_124070774	2	2
chr12_124171454_124171992	2	2
chr12_124246615_124247132	2	2
chr12_124317399_124318031	2	2
chr12_124318865_124319688	2	2
chr12_124352771_124353714	2	2
chr12_124390683_124391183	8	2
chr12_124393123_124393823	2	4
chr12_124454709_124455248	1	3
chr12_124457578_124458385	7	2
chr12_124483211_124484091	1	1
chr12_124498505_124499170	2	2
chr12_124536745_124537445	2	2
chr12_124548663_124549875	2	2
chr12_124565965_124566776	6	1
chr12_124581275_124581998	2	2
chr12_124616596_124617202	2	2
chr12_124626225_124626736	4	3
chr12_124633154_124634093	4	1
chr12_124636071_124636583	2	2
chr12_124638595_124639375	2	2
chr12_124646397_124646958	6	4
chr12_124655711_124656530	2	2
chr12_124676213_124676783	2	1
chr12_124682532_124683114	2	2
chr12_124713077_124713603	6	4
chr12_124715652_124716442	2	2
chr12_124719789_124720539	2	2
chr12_124740478_124741052	2	2
chr12_124755170_124755696	6	2
chr12_124768803_124769504	1	4
chr12_124778332_124779120	2	2
chr12_124796199_124796753	2	2
chr12_124815170_124815672	2	4
chr12_124852211_124852779	2	2
chr12_124904631_124905133	12	3
chr12_124914106_124915492	3	6
chr12_124917135_124917712	18	4
chr12_124921039_124922056	1	2
chr12_124927646_124928229	3	1
chr12_124930487_124931041	4	2
chr12_124939381_124940005	3	2
chr12_124940532_124941076	2	2
chr12_124988903_124989470	4	2
chr12_125499543_125500114	2	2
chr12_125638713_125639814	2	2
chr12_126007849_126008713	2	2
chr12_126928563_126929134	2	2
chr12_127125459_127126202	4	2
chr12_127146459_127147548	1	4
chr12_127150059_127150643	2	2
chr12_127162863_127163406	6	2
chr12_127165894_127166547	10	2
chr12_127613359_127614123	2	1
chr12_127721051_127721559	2	2
chr12_127887646_127888526	2	2
chr12_128192267_128192971	2	2
chr12_128313408_128314057	2	2
chr12_128417479_128418197	2	2
chr12_128519209_128519873	2	2
chr12_128820620_128821204	2	2
chr12_128823357_128824364	9	4
chr12_128872147_128872742	3	2
chr12_129241495_129242269	2	2
chr12_129703834_129704719	2	2
chr12_129789720_129790307	1	1
chr12_130459075_130459661	2	2
chr12_130871446_130872130	7	2
chr12_131123754_131124388	2	2
chr12_131511157_131511830	4	2
chr12_131589664_131590439	2	2
chr12_131608904_131609467	2	2
chr12_131746067_131746653	2	2
chr12_131792713_131793433	1	2
chr12_131828980_131829677	2	2
chr12_131894151_131894800	8	2
chr12_131928653_131929718	2	2
chr12_131949474_131950133	11	2
chr12_132084720_132085355	3	3
chr12_132189360_132189895	15	2
chr12_132357044_132358057	2	1
chr12_132506734_132507735	2	5
chr12_132686638_132687716	17	2
chr12_132710329_132711038	3	2
chr12_132760525_132761051	2	2
chr12_132761898_132762932	2	8
chr12_132766562_132767197	2	6
chr12_133142668_133143343	2	3
chr13_19156110_19156734	4	2
chr13_19226502_19227348	2	2
chr13_19341392_19342009	2	2
chr13_19549740_19550628	2	2
chr13_19794089_19794602	4	2
chr13_19862631_19863183	1	1
chr13_19863187_19863836	17	1
chr13_19958428_19958946	10	1
chr13_20193210_20194036	1	2
chr13_20500704_20501230	2	1
chr13_20558719_20559357	2	2
chr13_20566726_20567910	1	6
chr13_20743268_20743840	2	2
chr13_20773001_20773528	2	1
chr13_20773588_20774309	2	2
chr13_21060919_21061871	3	3
chr13_21140173_21141216	2	4
chr13_21175952_21177229	5	2
chr13_21435666_21436348	8	2
chr13_21557919_21558430	2	2
chr13_21603616_21604302	12	4
chr13_21637902_21638683	2	2
chr13_21801196_21801730	2	2
chr13_22130344_22131032	2	2
chr13_22162589_22163404	2	2
chr13_22482066_22482830	2	2
chr13_22800876_22801476	8	2
chr13_22926714_22927620	2	2
chr13_23020190_23020702	2	2
chr13_23328058_23328660	2	2
chr13_23372435_23372958	2	2
chr13_23466116_23466660	2	2
chr13_23515489_23516078	2	2
chr13_23578945_23579536	9	3
chr13_23608682_23609212	2	2
chr13_23722233_23722928	2	2
chr13_24015973_24016833	2	2
chr13_24074570_24075382	2	2
chr13_24086103_24086657	2	2
chr13_24152065_24152966	2	2
chr13_24191749_24192676	4	2
chr13_24253898_24254564	10	5
chr13_24270454_24271013	6	3
chr13_24274174_24275351	3	2
chr13_24279405_24280226	5	4
chr13_24280548_24281163	6	2
chr13_24370328_24370988	2	2
chr13_24633247_24634003	2	2
chr13_24727923_24728446	2	2
chr13_24922700_24923229	14	2
chr13_24992448_24993433	4	1
chr13_25268256_25268999	4	2
chr13_25286821_25287618	6	1
chr13_25340827_25341737	2	2
chr13_25426626_25427360	2	2
chr13_25574198_25574952	2	2
chr13_25901539_25902046	2	2
chr13_26185968_26186706	8	2
chr13_26221498_26222666	3	1
chr13_26253892_26254431	6	1
chr13_26362901_26363623	2	2
chr13_26404079_26404786	2	2
chr13_26454338_26455020	2	2
chr13_26490006_26490554	2	2
chr13_26679153_26679833	4	2
chr13_26772718_26773374	2	2
chr13_26923798_26924533	2	2
chr13_26982943_26983847	4	2
chr13_27171238_27172327	18	4
chr13_27251095_27252209	1	2
chr13_27259698_27260231	8	2
chr13_27365661_27366643	2	2
chr13_27424340_27425284	1	3
chr13_27425732_27426422	8	4
chr13_27449694_27450383	2	2
chr13_27450424_27451629	1	2
chr13_27482931_27483446	2	2
chr13_27620199_27622180	7	2
chr13_27679601_27680320	2	2
chr13_28031509_28032020	10	2
chr13_28032070_28032917	2	2
chr13_28047673_28048261	4	2
chr13_28139009_28139709	2	2
chr13_28317080_28318076	2	2
chr13_28373763_28374298	2	2
chr13_28394299_28395266	2	2
chr13_28422909_28423766	4	2
chr13_28437522_28438043	2	2
chr13_28467007_28467543	2	2
chr13_28467828_28468474	2	6
chr13_28494983_28495550	8	2
chr13_28520418_28521106	1	2
chr13_28535533_28536152	2	2
chr13_28582206_28582952	5	2
chr13_28621444_28622038	2	2
chr13_28622154_28622922	10	2
chr13_28630877_28631860	2	1
chr13_28718496_28719323	12	2
chr13_29050561_29051468	4	2
chr13_29368541_29369489	2	2
chr13_29595206_29596160	5	2
chr13_29732972_29733588	2	4
chr13_29749390_29750069	2	2
chr13_29817924_29818476	2	2
chr13_29849701_29850418	2	4
chr13_29935784_29936478	6	2
chr13_29943649_29944341	2	1
chr13_30097660_30098171	4	2
chr13_30114493_30115416	2	2
chr13_30132485_30133056	2	2
chr13_30166545_30167131	2	2
chr13_30569814_30570340	8	4
chr13_30616878_30617390	1	2
chr13_30617479_30617993	11	2
chr13_30673919_30674475	12	2
chr13_30696110_30696909	4	4
chr13_30735256_30735814	2	2
chr13_30743976_30744740	6	2
chr13_30759800_30760525	1	2
chr13_30802581_30803335	2	2
chr13_30869894_30870912	5	2
chr13_31044920_31045454	6	2
chr13_31046673_31047339	2	2
chr13_31138526_31139305	1	2
chr13_31160601_31162364	17	1
chr13_31200096_31200710	11	2
chr13_31224340_31225067	1	2
chr13_31482196_31483173	2	2
chr13_31544642_31545199	4	2
chr13_31629385_31629934	6	2
chr13_31846382_31846939	4	4
chr13_32045968_32046866	7	1
chr13_32063722_32064350	2	2
chr13_32116027_32116737	6	2
chr13_32117699_32118220	4	2
chr13_32124641_32125420	2	2
chr13_32309776_32310541	1	2
chr13_32314835_32315397	1	2
chr13_32340881_32341399	2	2
chr13_32427891_32428526	8	1
chr13_32538591_32539154	3	4
chr13_32586044_32586611	8	2
chr13_32586747_32587345	1	2
chr13_32820933_32821515	1	2
chr13_32944511_32945089	1	1
chr13_33316841_33317345	2	2
chr13_33348996_33349938	2	2
chr13_33363356_33363866	4	2
chr13_33487705_33488286	2	2
chr13_33542406_33543055	12	3
chr13_33543433_33544160	2	2
chr13_33613279_33614066	3	1
chr13_33728721_33729724	1	2
chr13_33739440_33740327	2	2
chr13_33817770_33818402	4	2
chr13_33919970_33920687	2	2
chr13_33937067_33937754	2	2
chr13_34088454_34089078	2	1
chr13_34109437_34110145	2	2
chr13_34648482_34649049	2	2
chr13_34941724_34942548	5	2
chr13_35139449_35139994	6	2
chr13_35157091_35157599	2	2
chr13_35196988_35197546	2	2
chr13_35410088_35411236	2	2
chr13_35512246_35512982	2	2
chr13_35585214_35586114	2	2
chr13_36217881_36218821	2	1
chr13_36297576_36298133	4	4
chr13_36346148_36346816	11	6
chr13_36347414_36347945	4	1
chr13_36414435_36415280	2	1
chr13_36417744_36418431	12	2
chr13_36418528_36419394	2	1
chr13_36431145_36431776	2	2
chr13_36844495_36845173	2	2
chr13_36999144_36999674	8	2
chr13_37000461_37001100	6	2
chr13_37030764_37031736	2	1
chr13_37059299_37060058	14	6
chr13_37416678_37417259	2	2
chr13_37673338_37674075	1	2
chr13_37722888_37723553	2	2
chr13_37926966_37927893	2	2
chr13_38236045_38236995	2	2
chr13_38349264_38350083	20	5
chr13_38361281_38361957	2	2
chr13_38398446_38399241	2	2
chr13_38671107_38672069	2	2
chr13_38699934_38700469	2	2
chr13_38732381_38733272	2	1
chr13_38771862_38772786	2	2
chr13_38939554_38940063	2	2
chr13_38994277_38994902	1	2
chr13_39016430_39017158	2	2
chr13_39213449_39214079	2	2
chr13_39412280_39412812	2	2
chr13_39414051_39414812	2	1
chr13_39602266_39603230	1	2
chr13_39641536_39642038	4	4
chr13_40090296_40091576	1	2
chr13_40105131_40105729	2	2
chr13_40109217_40110054	2	4
chr13_40149106_40149912	2	1
chr13_40385186_40386010	2	2
chr13_40402322_40402876	2	2
chr13_40428289_40429016	3	4
chr13_40477671_40478343	2	2
chr13_40589581_40590111	4	2
chr13_40639053_40639603	4	2
chr13_40653093_40653834	4	2
chr13_40666402_40667012	6	6
chr13_40770956_40771504	12	6
chr13_40789196_40789802	8	4
chr13_40842901_40843988	2	2
chr13_40965943_40966857	6	2
chr13_40996669_40997198	6	1
chr13_41061273_41062136	8	2
chr13_41132503_41133058	6	2
chr13_41194175_41194760	12	2
chr13_41310812_41311495	12	2
chr13_41383286_41383844	4	3
chr13_41491899_41492883	1	2
chr13_41694492_41695345	1	2
chr13_41917363_41917999	2	2
chr13_41955556_41956103	4	2
chr13_41970039_41970600	2	1
chr13_42271904_42272665	2	2
chr13_42333908_42334820	1	2
chr13_42354409_42354937	4	2
chr13_42769638_42770149	2	2
chr13_42969436_42970046	3	2
chr13_43023401_43023995	10	4
chr13_43266535_43267442	2	2
chr13_43374563_43375153	2	2
chr13_43401410_43402010	2	2
chr13_43476259_43477073	2	2
chr13_43830019_43830860	2	1
chr13_44132606_44133152	6	4
chr13_44141654_44142352	12	2
chr13_44237278_44237781	8	2
chr13_44364319_44364995	2	4
chr13_44530791_44531553	2	2
chr13_44576263_44577003	4	2
chr13_44577123_44577932	12	2
chr13_44649505_44650346	2	2
chr13_44801937_44802486	2	2
chr13_44807596_44808264	2	2
chr13_44818326_44818919	2	2
chr13_44918228_44918943	3	2
chr13_44991943_44992859	2	2
chr13_45120213_45120770	6	2
chr13_45299681_45300638	2	2
chr13_45340822_45341530	3	2
chr13_45409929_45410457	4	2
chr13_45441492_45442514	2	1
chr13_45465304_45465841	2	2
chr13_45521150_45521697	2	2
chr13_45711891_45712405	4	2
chr13_46052447_46053060	6	3
chr13_46057616_46058175	10	2
chr13_46062149_46062667	1	2
chr13_46303727_46304359	2	2
chr13_46321401_46322061	2	2
chr13_46338911_46339615	6	2
chr13_46352717_46353226	3	2
chr13_46389557_46390504	4	4
chr13_46551135_46551990	2	2
chr13_46553779_46554323	2	2
chr13_46663239_46664039	1	2
chr13_46668281_46668822	2	2
chr13_46751621_46752209	5	2
chr13_46963808_46964561	2	2
chr13_47455532_47456157	2	4
chr13_47480823_47481383	2	2
chr13_47490995_47491963	2	2
chr13_47697737_47699012	2	2
chr13_47703504_47704384	2	2
chr13_47905283_47905815	3	2
chr13_48037485_48038103	10	2
chr13_48094855_48095492	4	2
chr13_48161717_48162247	6	2
chr13_48232436_48233387	2	2
chr13_48303593_48304161	4	6
chr13_48412861_48413377	2	2
chr13_48500626_48501231	2	2
chr13_48532584_48534139	1	2
chr13_48653368_48653873	4	2
chr13_48853538_48854220	5	4
chr13_48862479_48863022	4	4
chr13_48902328_48902868	2	2
chr13_48922948_48923644	2	2
chr13_48975912_48976439	5	1
chr13_48998634_48999633	4	2
chr13_49110061_49110577	1	2
chr13_49192220_49192748	2	2
chr13_49219745_49220297	1	2
chr13_49301130_49301680	2	2
chr13_49374403_49375066	2	3
chr13_49443824_49444470	18	6
chr13_49635493_49636059	3	2
chr13_49641727_49642420	13	3
chr13_49642924_49643455	2	2
chr13_49791705_49793065	10	2
chr13_49808830_49809352	2	2
chr13_49936146_49936678	6	2
chr13_49996557_49997646	1	6
chr13_50033791_50034524	2	2
chr13_50115849_50116510	2	2
chr13_50222335_50222953	4	3
chr13_50529202_50529743	4	2
chr13_50862861_50863836	2	2
chr13_51007102_51007960	2	2
chr13_51244098_51244714	2	2
chr13_51452942_51453816	9	8
chr13_51501983_51502587	2	2
chr13_51562228_51562920	6	2
chr13_51583769_51584369	20	2
chr13_51614360_51614932	2	2
chr13_51635311_51636060	2	2
chr13_51760059_51761000	2	2
chr13_51832355_51833200	2	2
chr13_52003342_52003845	2	1
chr13_52011997_52012544	14	2
chr13_52120638_52121612	2	2
chr13_52124412_52125113	2	2
chr13_52195108_52195917	1	2
chr13_52449893_52450926	16	6
chr13_52652113_52653154	14	4
chr13_52713779_52714366	8	2
chr13_52921078_52921631	6	4
chr13_53090942_53091552	2	2
chr13_53124460_53125248	2	2
chr13_53761267_53762071	1	2
chr13_54086907_54087648	2	1
chr13_54252993_54253626	2	2
chr13_54831702_54832739	2	2
chr13_56448984_56449606	2	2
chr13_57082924_57083629	3	2
chr13_57098375_57098917	2	2
chr13_57491761_57492539	2	2
chr13_58275397_58276310	2	2
chr13_58312900_58313672	14	2
chr13_58324037_58324629	4	2
chr13_58355968_58356658	2	2
chr13_58704866_58705419	2	2
chr13_58771336_58772173	4	2
chr13_59107158_59108154	1	2
chr13_59360071_59360576	2	2
chr13_59471014_59471562	2	2
chr13_59513377_59514093	4	2
chr13_59666110_59666910	2	2
chr13_59772379_59773147	2	2
chr13_59829125_59829866	2	2
chr13_60163762_60164279	10	2
chr13_60202518_60203105	1	2
chr13_60396050_60397156	13	4
chr13_60397172_60397951	11	2
chr13_60463890_60464653	1	2
chr13_61619094_61619673	2	2
chr13_62266280_62267081	2	1
chr13_64220676_64221650	2	2
chr13_64222445_64224082	2	2
chr13_64358599_64359472	2	2
chr13_64617405_64618317	2	2
chr13_64794269_64794905	1	1
chr13_65081087_65081972	2	2
chr13_65214416_65214997	1	2
chr13_65294539_65295288	1	2
chr13_65354247_65355065	2	2
chr13_65644842_65645604	2	2
chr13_66297624_66298526	2	2
chr13_66527753_66528500	2	2
chr13_66633415_66633927	1	2
chr13_67230258_67230827	10	2
chr13_67477378_67478175	2	2
chr13_67632538_67633105	4	2
chr13_67741735_67742528	1	2
chr13_68781532_68782038	2	2
chr13_68879821_68880749	2	2
chr13_69106564_69107354	2	2
chr13_69205158_69205900	2	1
chr13_69531608_69532160	2	1
chr13_69897455_69898256	2	2
chr13_70471468_70472161	2	1
chr13_70499245_70500241	2	2
chr13_71277287_71277893	1	2
chr13_71564387_71565751	1	2
chr13_71615908_71616740	2	2
chr13_71867133_71867711	4	2
chr13_71878724_71879569	2	2
chr13_71991391_71992001	2	2
chr13_72218935_72219448	3	2
chr13_72383615_72384342	2	2
chr13_72437242_72437986	2	1
chr13_72726796_72727393	5	1
chr13_72781684_72782216	16	3
chr13_73057009_73057572	2	2
chr13_73058628_73059192	8	2
chr13_73060071_73060855	2	1
chr13_73155457_73156393	1	2
chr13_73334881_73335722	2	2
chr13_73654614_73655447	2	2
chr13_74075706_74076481	4	2
chr13_74134679_74135624	5	2
chr13_74299714_74300305	2	2
chr13_74464497_74465139	2	2
chr13_74634067_74634938	2	2
chr13_74656444_74657046	2	2
chr13_74774623_74775556	2	2
chr13_74808628_74809161	2	2
chr13_75360525_75361272	2	2
chr13_75378104_75378769	2	2
chr13_75481571_75482575	4	4
chr13_75549208_75550055	2	2
chr13_75636416_75637263	7	2
chr13_75695700_75696345	4	2
chr13_75872884_75873449	4	4
chr13_76364252_76365028	4	2
chr13_76711378_76711974	5	2
chr13_76745223_76745759	10	2
chr13_76764134_76764909	6	2
chr13_76812039_76812586	2	2
chr13_76818711_76819705	2	2
chr13_76879340_76880307	3	2
chr13_76937100_76937843	8	2
chr13_76939040_76939622	4	2
chr13_76983641_76984416	2	2
chr13_77026154_77026674	10	2
chr13_77027046_77027568	2	2
chr13_77062418_77063109	2	2
chr13_77151762_77152727	2	2
chr13_77326523_77327202	9	3
chr13_77387251_77387810	4	2
chr13_77616349_77617310	2	2
chr13_77763504_77764012	2	2
chr13_77812269_77813303	2	2
chr13_77836331_77836855	4	2
chr13_78058338_78058996	2	2
chr13_78119993_78120852	2	2
chr13_78191109_78191683	2	2
chr13_78541111_78541725	2	2
chr13_78749808_78750545	2	2
chr13_78845989_78846502	4	2
chr13_78903262_78904200	2	2
chr13_78911121_78911975	2	2
chr13_79190796_79191571	1	2
chr13_79191825_79192355	2	2
chr13_79227407_79228310	2	2
chr13_79385504_79386162	2	2
chr13_79478905_79479410	2	2
chr13_79481005_79481586	6	2
chr13_79736745_79737362	2	2
chr13_79804219_79804807	2	2
chr13_79883180_79883809	2	2
chr13_79896984_79897636	4	2
chr13_79943291_79944102	2	2
chr13_80012145_80012761	2	2
chr13_80036812_80037397	4	2
chr13_80047758_80048717	1	1
chr13_80048726_80049312	14	5
chr13_80168354_80168994	6	2
chr13_80235078_80235594	2	2
chr13_80338917_80339512	4	4
chr13_80340916_80341650	10	1
chr13_80444135_80445145	2	2
chr13_80452237_80453104	2	2
chr13_80685930_80686620	2	4
chr13_81106310_81107056	2	2
chr13_81482874_81483608	2	1
chr13_82154671_82155273	2	2
chr13_82418326_82419132	2	2
chr13_82555880_82556581	2	2
chr13_82572813_82573692	1	2
chr13_83117388_83117916	1	2
chr13_83498666_83499578	2	2
chr13_83673472_83674412	2	2
chr13_83896094_83896645	2	2
chr13_84989704_84990653	2	2
chr13_85239422_85240248	3	2
chr13_85345017_85346006	1	2
chr13_85798860_85799487	2	2
chr13_86052300_86052887	2	2
chr13_86354918_86355453	2	2
chr13_86396715_86397242	2	2
chr13_86567836_86568352	2	1
chr13_87123921_87124958	2	2
chr13_87499183_87499887	2	2
chr13_87873525_87874195	2	2
chr13_88154516_88155198	2	2
chr13_88491976_88492892	2	2
chr13_88576743_88577713	2	2
chr13_88931225_88931770	1	2
chr13_88961760_88962818	2	2
chr13_89225629_89226504	2	2
chr13_89285725_89286335	2	2
chr13_89413785_89414303	2	2
chr13_89444871_89445792	1	2
chr13_89574795_89576100	2	1
chr13_89982292_89982857	6	4
chr13_90070713_90071390	2	2
chr13_90686044_90687083	2	2
chr13_90732434_90732938	2	2
chr13_91154924_91155434	8	4
chr13_91183645_91184534	2	1
chr13_91254998_91255616	2	2
chr13_91272300_91273030	2	2
chr13_91347380_91347899	9	3
chr13_91348429_91349430	6	2
chr13_91398288_91398936	6	2
chr13_91406377_91407119	1	2
chr13_91529485_91530283	2	2
chr13_91546753_91547382	8	4
chr13_91642066_91642767	2	2
chr13_91725432_91726220	2	2
chr13_91746162_91746800	2	2
chr13_91860320_91861146	2	2
chr13_91914328_91915079	1	2
chr13_92335465_92336318	2	2
chr13_92445787_92446764	2	2
chr13_92668948_92669520	2	2
chr13_92878881_92879461	2	2
chr13_93155261_93156344	1	2
chr13_93261214_93261950	2	2
chr13_93852830_93853769	2	1
chr13_94069516_94070499	2	2
chr13_94169636_94170155	14	2
chr13_94182314_94182882	4	2
chr13_94239082_94239591	2	2
chr13_94419260_94419781	6	2
chr13_94513940_94514478	2	2
chr13_94548891_94549791	11	1
chr13_94595665_94596452	6	1
chr13_94601444_94602071	8	6
chr13_95113048_95114183	1	2
chr13_95210745_95211457	2	2
